1,0.106318956870612,1,0.106318956870612
1,0.0519790176442537,1,0.0519790176442537
1,0.268545140885566,1,0.268545140885566
1,0.453227931488801,1,0.453227931488801
1,0.195663956639566,1,0.195663956639566
1,0.352544451256898,1,0.352544451256898
1,0.241418120427687,1,0.241418120427687
1,0.0534861509073543,1,0.0534861509073543
1,0.295361127422196,1,0.295361127422196
1,0.326518340348767,1,0.326518340348767
1,0.182207931404073,1,0.182207931404073
1,0.288551401869159,1,0.288551401869159
1,0.943612334801762,1,0.943612334801762
1,0.612573099415205,1,0.612573099415205
1,0.142413257379596,1,0.142413257379596
1,0.249150622876557,1,0.249150622876557
1,0.306098283007697,1,0.306098283007697
1,0.322541966426859,1,0.322541966426859
1,0.189859762675297,1,0.189859762675297
1,0.317014925373134,1,0.317014925373134
1,0.541579315164221,1,0.541579315164221
1,0.489534098582039,1,0.489534098582039
1,0,1,0
1,0.112455874936964,1,0.112455874936964
1,0.337780473013948,1,0.337780473013948
1,0.27662037037037,1,0.27662037037037
1,0.903364969801553,1,0.903364969801553
1,0.332930513595166,1,0.332930513595166
1,0.320167564332735,1,0.320167564332735
1,0.556810162314749,1,0.556810162314749
1,0.281812899477048,1,0.281812899477048
1,1.13967022308438,1,1.13967022308438
1,0.226236798221234,1,0.226236798221234
1,0.222838137472284,1,0.222838137472284
1,0.248443689869836,1,0.248443689869836
1,0.118661257606491,1,0.118661257606491
1,0.133025166923472,1,0.133025166923472
1,0.0605769230769231,1,0.0605769230769231
1,0.177161152614728,1,0.177161152614728
1,0.727486296006265,1,0.727486296006265
1,0.229654403567447,1,0.229654403567447
1,0.235854341736695,1,0.235854341736695
1,0.0450023685457129,1,0.0450023685457129
1,0.268545140885566,1,0.268545140885566
1,0.23309111235327,1,0.23309111235327
1,0.397972116603295,1,0.397972116603295
1,0.215426997245179,1,0.215426997245179
1,0.524533517622668,1,0.524533517622668
1,0.0958768007948336,1,0.0958768007948336
1,0.0920792079207921,1,0.0920792079207921
1,0.268545140885566,1,0.268545140885566
1,0.0872350911779202,1,0.0872350911779202
1,0.59393063583815,1,0.59393063583815
1,0.430609597924773,1,0.430609597924773
1,1.05591798695247,1,1.05591798695247
1,0.198261814231396,1,0.198261814231396
1,0.162276080084299,1,0.162276080084299
1,0.42139175257732,1,0.42139175257732
1,0.186021505376344,1,0.186021505376344
1,0.137113402061856,1,0.137113402061856
1,0.227601558152476,1,0.227601558152476
1,0.242816901408451,1,0.242816901408451
1,0.107985936715218,1,0.107985936715218
1,0.331321665660833,1,0.331321665660833
1,0.169671261930011,1,0.169671261930011
1,0.164116094986807,1,0.164116094986807
1,0.104656985478217,1,0.104656985478217
1,0.13070220399795,1,0.13070220399795
1,0.136527563111798,1,0.136527563111798
1,0.410485933503836,1,0.410485933503836
1,0.130122950819672,1,0.130122950819672
1,0.112455874936964,1,0.112455874936964
1,1.94526034712951,1,1.94526034712951
1,0.486522911051213,1,0.486522911051213
1,0.324924924924925,1,0.324924924924925
1,1.75405742821473,1,1.75405742821473
1,0.38307210031348,1,0.38307210031348
1,0.25626423690205,1,0.25626423690205
1,0.141821946169772,1,0.141821946169772
1,1.13552758954501,1,1.13552758954501
1,0.486522911051213,1,0.486522911051213
1,0.0964214711729622,1,0.0964214711729622
1,0.320167564332735,1,0.320167564332735
