,total_mismatches,distal_mismatches,proximal_mismatches,wt,hf1,enh,hypa
2717,1,1,0,1.014783582554835,0.07393780260677563,0.11154355496519149,1.2446998177645243
2718,1,1,0,1.1225567227633513,0.05897449049325978,0.1407466447822389,1.24228746188798
2720,1,1,0,0.9289335978876069,0.05335708660554401,0.042039344182609135,0.8903457403053263
2723,1,1,0,1.0377496409891096,0.043288269847501525,0.1039231852956327,0.11328252605340879
2724,1,1,0,1.012094787502786,0.001974174174875413,0.04276390974751245,0.07790107750983055
2726,1,1,0,0.6200618126489065,0.014648826233104992,-0.0024363737238463174,-0.015211716091779716
2727,1,1,0,0.6517049691432121,0.008081150908158388,-0.021023444305668507,-0.021780299694530943
2728,1,1,0,1.0494472652038558,0.05978603580719589,0.011452894824710033,0.036958342212084785
2730,1,1,0,0.626169428564569,0.005433609549471003,0.028315203939322804,-0.022552381014415295
2776,2,2,0,0.6823576142437415,0.02558077429083725,0.010844774035738629,0.3960050088478882
2777,2,2,0,0.1403771161596149,0.012685002831643113,0.001948750555275277,-0.038424147901095045
2778,2,2,0,0.009980425462109066,0.0032146094108216772,0.0393152164978756,0.15381521027603257
2813,1,1,0,1.189531554918547,1.5768090896167566,1.4174266696504088,3.7691610980136785
2814,1,1,0,1.2112474533307254,0.23215062284796142,0.34729342546652037,3.1308020175499975
2815,1,1,0,1.342238358445757,0.20362837564655636,0.30862231177694055,2.897585503995005
2817,1,1,0,1.1006712172746902,0.16435802295513793,0.0685954848549664,1.6862413185866083
2818,1,1,0,1.1962501804912518,0.02632930109021857,-0.019006021283608728,0.7213611011602518
2820,1,1,0,1.1893318379933597,0.06298632210265384,0.06167051606917526,0.07354293141957859
2821,1,1,0,1.2388629725932356,0.10558106323592528,0.1740974714472398,0.0651625889082396
2822,1,1,0,1.1017658026893005,0.2188313293547376,0.6198237774234313,0.23231558712956324
2823,1,1,0,0.8858117919746253,0.015262224817781871,-0.003062870770810083,-0.05388966308960614
2824,1,1,0,0.39034194622537777,0.013093549945734704,-0.002669421987846593,-0.008071915677024368
2825,1,1,0,1.1758389761234314,0.06678067445452997,0.030930772411124463,0.048068550508566975
2826,1,1,0,1.1741584400355538,0.10706692452330853,0.12040929965196452,-0.045968996801958886
2827,1,1,0,0.9848773638891206,0.02135016415587414,0.02014778195668364,0.027118226409022984
2873,2,2,0,0.9215525103307445,0.03448597530921641,0.013945464589140819,1.3943904743331497
2874,2,2,0,0.370113921357305,0.06709049751305567,-0.03987971357075854,0.021843350704198444
2875,2,2,0,0.02175263280585907,0.03979204720252871,0.030653346573973717,0.02367865935420397
2910,1,1,0,1.0412288763433803,1.182746543778802,0.9800304464152245,1.2076817050116313
2911,1,1,0,1.2763145343430802,0.32130490249681065,0.09577720307199873,0.530460968463946
2912,1,1,0,1.2533836977144386,0.058899046211651936,0.04066778926176277,0.11077333466610294
2913,1,1,0,1.2573215229860801,0.08647642679900742,0.14890562596520382,0.012168071752735023
2914,1,1,0,1.2348094375609022,0.017858589459017197,-0.021177672276954086,-0.005426742593198984
2916,1,1,0,1.4196121155076378,0.03725043139408263,-0.042475800077965115,-0.08097683120683104
2919,1,1,0,1.496258001034751,0.14466879097195967,0.09099252583143616,0.06528504464944597
2922,1,1,0,1.1614084187968676,0.031902516572071056,0.26932828821224936,0.019852329298682404
2923,1,1,0,1.1524841683277312,0.005784860923805869,0.006064842740076057,-0.033504001147530195
2972,2,2,0,0.07903301216184652,0.012911315240927918,-0.015856826347234777,0.11765312503928882
3007,1,1,0,1.8075254296628345,1.2970873786407766,1.3963902876545582,2.2253266776044023
3008,1,1,0,1.320179801827303,0.6853584097326223,0.1752943114275026,1.0322397492500464
3009,1,1,0,1.5976019993383845,0.20589463617455084,0.185768689895708,0.3076673182394558
3010,1,1,0,1.5135118668452001,0.47647466524137605,0.40700724257080145,0.2679084729980112
3013,1,1,0,1.1329006161358484,0.059146917741043886,0.10778458103700907,-0.012422641105804016
3015,1,1,0,1.461430354287497,0.2758202371105597,0.2745889217459263,0.05522612905471525
3016,1,1,0,1.643191302832663,0.4837166988180406,0.5148694730869271,0.32874868980396404
3018,1,1,0,1.4129762435479092,0.00818549002597638,0.024910341689391442,0.3175930823544063
3019,1,1,0,1.3909751892101254,0.2518512546202629,0.6337731950825015,-0.003023066196892635
3020,1,1,0,1.390839178564384,0.006827481206584834,0.018118011019388713,-0.007661313130258242
3021,1,1,0,1.6105679770679773,0.11998330356155336,0.06731787499335491,-0.06807716502550479
3068,2,2,0,0.01948545853401627,0.005374444317793229,-0.019106991034168134,0.0039752698772208645
3069,2,2,0,0.13191673558837458,0.010791197067430416,-0.015856826347234784,0.010287634144929862
3104,1,1,0,0.9595892070213273,0.8048727810731131,1.036438503182545,0.8777491952544649
3105,1,1,0,0.9961677124914827,0.4184964174944928,0.4499433598251603,0.7840263315818343
3106,1,1,0,1.155149183543378,0.075650680837824,0.70783557673126,1.0436066198509872
3107,1,1,0,1.1942153066431014,0.18243059453391477,0.8246973197823092,0.5320988170174485
3109,1,1,0,0.891470656385573,0.03255919074858166,0.0794298250919941,0.523803584758307
3110,1,1,0,1.0736982661686758,0.003215871630716403,0.1221043181501298,0.13392682545292192
3111,1,1,0,1.0573624015306995,0.03275970272213958,0.15243517903684164,0.12126862693134179
3112,1,1,0,1.1177464983065257,0.02216653639537239,0.052780010252184886,-0.0007574772489138015
3113,1,1,0,1.035572869322731,0.09899865559048017,0.6597494732647234,0.27763866581541014
3114,1,1,0,0.839945913638373,0.05183769276267184,0.0051732295120745075,0.07581893278949928
3115,1,1,0,1.150389659918032,0.06499612638891065,0.25586127696128835,0.0907952883236544
3118,1,1,0,0.9351610892672146,0.0008090945538703361,-0.03072967509716267,0.018277535290315883
3183,3,3,0,0.5456847312764515,0.04031615348815796,0.029531601636767036,0.0343728293553737
3184,3,3,0,0.2344582252878777,0.005302937699888987,-0.0006833051151634774,0.03398637359895085
3201,1,1,0,1.2794257672208533,1.3595442417657166,1.111412227543468,1.182027286684679
3202,1,1,0,1.1450016793596798,0.7753729200693794,0.8773540614449881,1.092233702371362
3203,1,1,0,1.2514273360984607,0.4988890393155797,0.9416397798852442,1.173726372744536
3204,1,1,0,1.4788942971824082,0.3673432379730529,1.0631376589236134,0.9814380221759792
3205,1,1,0,1.5120918427751855,0.20908831080695753,0.19250146666925053,1.3957366676263339
3206,1,1,0,1.265674177056139,0.36706507731988136,0.2154156965311359,1.2403515285035853
3207,1,1,0,1.1922926115218164,0.09482257858336407,0.29451426323228475,0.1519826321029205
3208,1,1,0,1.3102567972754446,0.24035651453743712,0.4357906619912109,0.32187889814954596
3209,1,1,0,1.3551798381749474,0.008017052775216454,0.19991299182597247,0.04869335571833413
3210,1,1,0,1.3009073065993817,0.4921865359774756,0.9064359466468552,0.3886454449577398
3211,1,1,0,1.057654986465326,0.05601365740855973,0.10036711879806698,0.03619808741872088
3212,1,1,0,1.2553545443060725,0.23905090948483113,0.6853556148997915,0.11437915818060408
3213,1,1,0,1.2537420165842208,0.2289125619805135,1.0169823080211167,-0.01691143204284386
3215,1,1,0,1.1039199746712418,0.008239495875688488,0.09900875582032749,-0.030021122700650993
3261,2,2,0,1.0952226007792103,0.04944665053310443,0.03630578944079279,0.8773760014666089
3264,2,2,0,0.7951656806643168,0.08593649608687357,0.00047064800224307947,0.03756789023218549
3281,3,3,0,0.6251421546097526,0.027473904362939762,0.027650768281007893,0.12984290733860815
3298,1,1,0,1.0840425957250694,0.8774011008136078,0.8782936064825984,0.8583453254244083
3299,1,1,0,0.6627788502902806,0.09653921145001697,0.07027671090937287,0.38702185443918025
3300,1,1,0,0.8534643827450052,0.09559906519019308,0.1554195234882304,0.4788424127482412
3301,1,1,0,1.0451348931713325,0.8617617716967286,0.9596033348685306,0.8964900612367787
3302,1,1,0,0.8942831380887221,0.0738782411458501,0.18977961807751054,0.378459524858046
3303,1,1,0,0.9572412228960211,0.20050985455990086,0.6581870277792028,0.5022183214110401
3304,1,1,0,0.9595289394675939,0.018593157114977756,0.05158007316741254,0.016252933730470345
3307,1,1,0,1.0045406022570769,0.10661261903518396,0.155134774205041,0.05000128702292552
3308,1,1,0,0.8303622812532,0.014413571181909569,0.01867045607894208,0.012519870803725398
3309,1,1,0,1.0649075959703072,0.02607516109720481,0.07514383092425062,0.052556003342247394
3310,1,1,0,0.8700244525078119,0.09132694326469509,0.2957116318598107,0.025209947346071203
3312,1,1,0,0.7941731391826515,0.03507702210768286,0.27262947553079203,0.04799294098627124
3358,2,2,0,1.094333541718473,0.05994362457031013,0.13346557157591038,0.42473076874848026
3359,2,2,0,0.7593202824518965,0.031441932435466495,0.0022911704094034603,0.035782255432247785
3361,2,2,0,0.21288088698869184,0.013016577717491666,0.00872158079059062,-0.008704438972426039
3379,3,3,0,0.006161459545432308,0.021230752967996067,0.004385885707479088,0.015201125667997849
3395,1,1,0,1.2569678945041027,1.041529653766657,1.0296469620390958,1.1972888611180261
3396,1,1,0,0.9149771444183901,0.4850252367518697,0.20836036862742977,0.7910895149257418
3397,1,1,0,1.028783249792611,0.4421338193073064,0.38825303356228147,1.0585632249281094
3398,1,1,0,1.1087278117940065,0.99276936287573,1.0028229642946915,1.374639104828411
3399,1,1,0,0.9976619040863125,0.3589671862920253,0.44521438526838847,0.8225775334116053
3400,1,1,0,1.216347214487308,0.574603224920631,0.925243510117843,0.988777113595078
3401,1,1,0,1.0704742020874076,0.10635790298725517,0.12362336147400549,0.05413605979184883
3402,1,1,0,1.0830456515836122,0.01090999016931694,0.034765807325214705,0.016785034884768076
3403,1,1,0,0.8098227646112475,0.037195619021038226,0.051571662363741076,-0.03322404050009616
3404,1,1,0,1.0681157203696787,0.33453877694332945,0.3662450330517405,0.11059366324064059
3405,1,1,0,0.9952123658427783,0.11590488176189888,0.08767400231416937,0.038296075399630626
3406,1,1,0,1.0696037519440382,0.24206974074151605,0.2818463049517232,0.14644151063606878
3407,1,1,0,1.1846311082697376,0.24124787166620465,0.44215716592947046,0.10284409754083826
3408,1,1,0,0.7908923466416562,0.07857127630414351,0.1617911537482684,0.0017069887252695263
3409,1,1,0,1.0387842427273069,0.15687403128321248,0.41513994571258944,0.041575316424582794
3455,2,2,0,0.9689909652197467,0.2556271934220261,0.29414779211758246,0.8099438278455927
3456,2,2,0,0.9348623121689912,0.07860378352954492,0.031004593964033902,0.0024485342991689696
3458,2,2,0,0.33917757487176015,0.021889683299291456,-0.015198102177043328,0.04025437905662631
3492,1,1,0,0.9781373863317111,1.5750748051087848,0.8945865910662462,1.2201396390172379
3493,1,1,0,0.9879777979192321,0.0926888547419583,0.0033634946488718875,0.322488790700832
3494,1,1,0,1.1186492158744556,0.017093302042424735,0.0002916309238837497,0.10449505086760885
3499,1,1,0,0.9210994349487381,0.04075672208098907,0.003560931532166568,0.04936652237754886
3500,1,1,0,0.8651095407214626,0.003348236000770904,-0.004469837160139361,-0.013098404862862827
3501,1,1,0,0.975422671217108,0.04894170032243852,0.07048273394911898,0.05092855076986676
3503,1,1,0,1.0638320654844187,0.03506223315911581,0.039002746649363505,0.14235074016326799
3504,1,1,0,0.9495229742249806,0.0025374137009197668,0.059327590997499305,0.03957866174852473
3506,1,1,0,0.7882149656620955,0.009321889870473173,0.022630788160745326,0.008810145059391617
3552,2,2,0,0.5323566909318189,0.05786889364532312,0.027830185181843218,0.05113010867681283
3571,3,3,0,0.024047779204037886,0.07654818439464461,0.004559357670429607,0.013382623447630011
3572,3,3,0,0.012457182719287625,0.0813760876461045,0.024152695637742232,0.015062013070486695
3589,1,1,0,1.184740951502872,2.1089716287263736,1.3993934113109674,1.5785625666545662
3590,1,1,0,1.2357912633696186,0.16490021946956346,0.018993178474957607,0.618420423437439
3591,1,1,0,1.1573946150033223,0.2127588982450357,0.06521363086950661,0.40881724893237387
3592,1,1,0,0.9507844233043334,0.026000891286027766,0.03782913559318714,0.1719015483462821
3593,1,1,0,0.6727275710095612,0.027284003943329978,-0.021539228729731828,0.2549331706988848
3595,1,1,0,0.957547269681901,0.01201921444838933,0.007466411531684504,0.023282331636108367
3596,1,1,0,1.1750318669349933,0.12467787101763456,0.04231014177788713,0.04253022574129604
3597,1,1,0,1.0061902723684257,0.016798377661564765,-0.009801049479887015,-0.0020694032186766064
3598,1,1,0,1.1222537552426373,0.11620206536492585,0.16776005850164563,0.08714059594075622
3599,1,1,0,1.0491603855613343,0.02000555877811974,0.010619547733606703,-0.00706315615016659
3600,1,1,0,1.1703716112893126,0.12972406703757225,0.12647325260546488,0.43907593465829603
3601,1,1,0,1.0715314795513975,0.11814970241538017,0.14320982856687217,0.04372024862715052
3602,1,1,0,1.0289555121695366,0.015263237502361015,-0.005707087200952733,-0.010217804504159015
3603,1,1,0,0.9025498149098805,0.02728752048690993,-0.01068295938577881,-0.011768202573450078
3649,2,2,0,0.9286806350061805,0.07917039487419204,0.021998677925114514,0.12513283301939787
3650,2,2,0,0.04927207134366395,0.0008345031421946238,0.008719527093432905,0.01680213743449555
3651,2,2,0,0.023589220853779347,0.05687079240864348,0.011640389790762264,0.004167211248977311
3670,3,3,0,0.0003778775716573785,0.008305844033508139,-0.010597638476801275,-0.003957826873630131
3686,1,1,0,1.1736918763963424,8.766965267799993,1.1852193000458666,5.101464676324182
3688,1,1,0,1.1370707038489496,0.04892641651400505,0.023778365420837222,-0.07613644754791636
3689,1,1,0,1.1156322741470706,0.03821747145431969,0.030794132421049544,-0.012665774531838637
3694,1,1,0,0.3163307401996933,0.07599602198955774,0.169908967599349,0.2319506951352651
3695,1,1,0,0.6208166651440404,0.26342892665496914,-0.006174746475553632,-0.15048856413565168
3697,1,1,0,0.1466967670517598,0.27305929978932003,0.15363189304283395,0.45735086546573633
3698,1,1,0,0.5826590916896576,0.4210386179565869,-0.00023255765426026602,0.19842492390607566
3699,1,1,0,0.7865436223926529,0.028117738021775248,-0.00894711009593385,0.14308785097661333
3746,2,2,0,0.2588983566845665,0.15648982209756737,-0.007560026354613657,0.604606156158285
3766,3,3,0,0.009387399487576425,0.12822523958050525,0.006761271801066911,0.03726241727836348
3783,1,1,0,1.7651092734410916,13.932170763145578,2.46002279504285,10.485067733498028
3784,1,1,0,1.480431655125629,0.22572593274197333,0.06591224893195395,1.274387298977177
3785,1,1,0,1.4773123627889606,0.2594955253192465,0.11274598299557169,1.0642506736694035
3786,1,1,0,1.316576158854697,1.2885323894141507,0.06063319804366911,0.9376472885920157
3791,1,1,0,0.6641352710021934,0.7424496157505179,0.0377681454781601,0.3717046359777707
3792,1,1,0,1.0601600092418784,0.4002805291529845,-0.01223757924947739,-0.04665625034504556
3793,1,1,0,1.4236353027182493,1.2527688632976384,-0.03479574676805854,0.06288583260108649
3794,1,1,0,0.38209555158732583,1.2590385732598368,-0.040301857543780906,0.535833955760163
3795,1,1,0,1.0388554163473418,0.18900965545338208,-0.00043153033663124795,-0.07687106497350817
3796,1,1,0,1.184678600362449,0.12055510832420321,-0.018127285288433277,0.026293924660679667
3864,3,3,0,0.008367381353610887,0.7458868824901036,0.07199994774675464,0.07341743741672739
4074,1,1,0,0.9573015647203393,1.3623082506683992,0.9459767905629343,1.1442322697232443
4075,1,1,0,0.9962967822996953,0.0003288972340998394,0.009552110994130818,0.4281127292119531
4076,1,1,0,1.1122241008812943,0.057244208188363295,0.06930791387233656,0.46064455653893843
4077,1,1,0,0.9322772147883914,0.018287886949990433,0.2496530227736856,0.11093410874572905
4078,1,1,0,1.08990271497383,0.03787864545392774,0.03443255991634982,0.18672958189236785
4080,1,1,0,0.9971464911765214,2.0017457570641243e-05,0.050850120691304325,0.02786067065332887
4081,1,1,0,0.9514373895013183,0.026401005457871475,-0.009459953551279782,-0.016674730297386017
4083,1,1,0,0.8246384976846981,0.040216522899793675,0.17589796055615378,0.16137889025892568
4084,1,1,0,1.0272508306628572,0.029104321578744367,0.29152980916419946,0.2682683130115362
4087,1,1,0,0.8248255733954831,0.007191757525571741,0.03240448761126137,0.07779750552170472
4088,1,1,0,0.9473171159030227,0.020912136381504066,0.025107794570928755,-0.013656439351005625
4134,2,2,0,0.8214004924704379,0.014219901829231371,-0.00633253243229343,0.07450055699470473
4136,2,2,0,0.1816689783739611,0.0012290774402172679,-0.020158477035849894,0.0034461705754979203
4155,3,3,0,0.006878987132650746,0.020825562808401678,-0.021744759144014043,8.767101966110676e-05
4171,1,1,0,1.07252910015863,1.486619929388601,1.1118357074476137,1.5712943017593068
4172,1,1,0,1.162392257864594,0.15800689824010647,0.10184072681123627,0.9604587547452321
4173,1,1,0,1.2034041403976756,0.2690980383788246,0.28895037952658575,1.1582767150731028
4174,1,1,0,1.0141813197151324,0.23084546543961915,0.6778715479233203,0.5094671705397602
4175,1,1,0,1.1535596242916144,0.18315284105202403,0.11671371492203357,0.4855287226695102
4176,1,1,0,1.0326043237578426,0.16407050266573547,0.12596755995579484,0.26768682657670134
4177,1,1,0,1.0750340399565772,0.0910120372630183,0.28138086120884803,0.12511983466501966
4178,1,1,0,1.1737771382923805,0.12278428457715078,0.03129551415794246,-0.021425100564367833
4179,1,1,0,1.0516053837946082,0.07906298922345699,0.03900838970255417,0.07129709842772305
4180,1,1,0,1.0092856169088305,0.20857626559824158,0.4840151004819694,0.5449263305646906
4181,1,1,0,1.287692982391783,0.22516933944793038,0.6659838045559922,0.4875860618209882
4182,1,1,0,0.9667440779191719,0.07074838114287697,0.06734843411656409,0.3633052580649819
4183,1,1,0,1.0361681571683716,0.050733211232612846,0.07851674244646002,-0.042887965606792144
4184,1,1,0,1.0559925026495778,0.027230476166964158,0.07566526822884984,0.07156759838519784
4185,1,1,0,1.0217217158867586,0.1169350073716382,0.14581023645738764,0.02121718134264636
4231,2,2,0,1.0223178596091442,0.1304055441352468,0.09535455534099499,0.4235553371330751
4232,2,2,0,0.8690435463402288,0.05688271688294926,0.003143643548215344,0.021516839754613173
4233,2,2,0,0.33311134264570225,0.030922515766199594,-0.02091204117050606,0.041201275490863554
4250,3,3,0,0.927956999520481,0.0884465601481837,0.05537364536153463,0.00941703845055964
4251,3,3,0,0.4621592206529998,0.006294210872717331,-0.007839962779246737,0.04416017347859757
4268,1,1,0,1.1058933057394635,1.2520859627428884,1.2186053590200523,4.170246509350401
4269,1,1,0,1.0504433333550198,0.08522108714507554,0.13111286931078822,1.1952643573947994
4270,1,1,0,0.8125164064876594,0.02494769933652465,-0.024340417144411226,1.4917122075593614
4271,1,1,0,1.1117271090974175,0.09618048603906673,0.1761833408779385,0.2311581616652504
4272,1,1,0,0.7460773864693635,0.018437555260829554,0.08332909566350301,0.2156836682458161
4275,1,1,0,0.6905109483706329,0.051796299158824735,0.03441313047401021,0.00042825106349304604
4276,1,1,0,1.0206161652772743,0.009173940685980802,-0.0023908766071459296,0.17664765890918183
4278,1,1,0,0.9950955299045683,0.09203619703420221,0.2567139209652161,0.03805277150014976
4349,3,3,0,0.020647018723353262,0.003017478830324651,0.012194917712441366,-0.04252028018737753
4365,1,1,0,1.1302323196249187,2.402399108956654,2.071959498985344,8.545824187563264
4366,1,1,0,1.1865682256024002,0.08969568533661179,0.08615817355843337,2.4326077343540833
4367,1,1,0,1.2920069462896708,0.10608443078740278,0.10472716220452254,1.930845414693021
4368,1,1,0,1.2348925169488363,0.3565612626639509,0.15299773323801782,1.872255820512017
4369,1,1,0,1.071317675699029,0.041570398264424324,-0.022266256998431967,1.5629406215272545
4371,1,1,0,0.9628317193968066,0.013544249484543917,-0.06296695998671757,0.04171982792031628
4372,1,1,0,0.9016858771548966,0.11022600701212704,0.09595064839370943,0.11425847482546894
4374,1,1,0,1.035568147574153,0.01114792081994084,0.07885605714492913,-0.4013034719753526
4375,1,1,0,1.3986251794141915,0.07050390322120367,0.4047580319530827,0.054152662589246385
4377,1,1,0,1.221532946794676,0.016062527609564434,0.06850453932841508,-0.22644400756581154
4378,1,1,0,0.5707612556903401,0.05712421416981439,0.11796375707085216,0.06577630325017358
4425,2,2,0,1.0682216259526334,0.14315250096821283,-0.09161059330968255,0.9280463661076064
4462,1,1,0,0.8998303219667302,0.05367890191811805,0.49618384591634757,1.578547661721594
4465,1,1,0,0.8924056537686218,0.411138287405309,0.0886985092844115,0.8276900611304118
4467,1,1,0,0.8583838551966239,0.33180544098405856,0.028341914075631077,0.03889794131696431
4468,1,1,0,0.6542858188213093,0.016543891510938907,0.015341978384233228,0.22556116532531562
4471,1,1,0,0.7559354620167934,0.01017667522322756,-0.006804734344290605,0.028415082486187165
4472,1,1,0,0.8530181005586591,0.017534049595740078,0.028597199207277144,0.05604889925520722
4475,1,1,0,0.3450995623566867,0.6478381397634987,0.013814626144021465,0.19695030186857665
4523,2,2,0,0.27371988028952793,0.05707252591083224,-0.013191028131339218,0.014781195995816237
4542,3,3,0,0.029514316823181806,0.1897355333094397,0.033626360607808374,0.021549707909782816
4559,1,1,0,1.0609940444068857,5.079396296597699,0.9841439674119109,3.977643567287714
4560,1,1,0,0.9019131706683138,0.3241457705675007,0.01374809351929524,0.015518746432000482
4561,1,1,0,1.0780258177365467,0.7456644434618915,0.019359966884437727,0.2354040959515755
4562,1,1,0,1.0280304910282914,1.8348767248688307,0.3646655317473393,2.278509077002476
4563,1,1,0,0.9652306101457526,1.1484598278328226,0.03289039684062744,0.1379605225740287
4564,1,1,0,1.0434703528091918,1.1627741618164065,0.08943342465055826,0.399354623389726
4565,1,1,0,0.9085509282093518,0.403653334960735,-0.002702605026706336,-0.1663356157812468
4566,1,1,0,0.8943271781112401,0.24184392841418767,-0.012784004868368752,-0.005790198166882113
4567,1,1,0,0.893975096791446,0.8754718856294216,0.001950793953208235,0.1128249706321629
4568,1,1,0,0.9742893278056874,1.3477787192657105,0.007229315333493752,-0.08234398042208994
4569,1,1,0,1.027816476000978,0.9003753202127821,0.0762540469506545,0.028598138531310668
4571,1,1,0,1.016993967918733,0.0793108931730197,0.02513669733097062,-0.10983905487450984
4572,1,1,0,0.531321653449902,0.4794526799545244,-0.0013616425027726923,0.19597378362056378
4619,2,2,0,0.9285986300397788,0.48689553364979066,0.018576401232087245,-0.0484333282018517
4620,2,2,0,0.5601089691261175,0.12250014449204474,0.001605085596288853,-0.10422207870295286
4638,3,3,0,0.2921527604001192,0.011459576968398779,0.020812424848283242,0.016706808015846897
4639,3,3,0,0.007893484263266009,0.06224150529737962,0.009531065633617702,0.07889026359373262
4656,1,1,0,1.032432681129998,1.3033096108846167,1.0112061717924903,1.89110191305363
4657,1,1,0,1.0055133203035225,0.0749475420547391,0.05674137523603164,0.5465224043964545
4658,1,1,0,1.1214094530246124,0.026919179680150097,0.08014944918196194,0.4365803809312419
4659,1,1,0,1.0208399624937516,0.04621562484778328,0.05912392915447466,0.16841779928534212
4661,1,1,0,0.8998202359594474,0.027102392247212788,0.037281408877830644,0.06022550545575897
4664,1,1,0,0.8265815787264451,0.04603588133349287,0.03548691667021369,0.043785223512468115
4665,1,1,0,0.9917971661197996,0.04927361355661305,0.06757558796152151,0.13536062886569072
4666,1,1,0,1.0700141490720039,0.04905270976190899,0.2166410227090547,0.06052443113382597
4667,1,1,0,0.8930149278945105,0.0011709019490950914,0.0036849573924142747,-0.018791257954068892
4670,1,1,0,0.8385109268375458,0.01678101711075847,0.053182280714094705,-0.0017884759592277568
4716,2,2,0,0.8301083635822257,0.013549382722821754,0.030359200471318196,0.05153447890444172
4719,2,2,0,0.059481039256188244,0.003129985153706525,0.004024404044641504,0.05217040531206246
4735,3,3,0,0.12112103239796303,0.013000536684605175,0.010878079494749554,-0.01606578668244386
4753,1,1,0,1.1634026280047787,1.5204547523348484,1.1780081319805134,2.7318023026676466
4754,1,1,0,1.0380582118854524,0.26718076122446,0.17688194282811265,1.2065632465382676
4755,1,1,0,1.1336321807192218,0.17626894162311074,0.26882572019981843,1.1976923817291947
4756,1,1,0,1.1087879448556854,0.29711532722304546,0.2073148724874072,0.4757124957043339
4757,1,1,0,1.1051414753466662,0.051112594523441676,0.03184602685516458,0.24527818915435273
4758,1,1,0,0.993164880935132,0.09430783843803499,0.008981416830960511,0.11784638061057755
4759,1,1,0,1.1652267450993512,0.0905826086605435,0.06654830514288276,0.08915658166165975
4762,1,1,0,1.084143031969905,0.10625643953947345,0.14862667113961475,0.08302309839633885
4763,1,1,0,1.1759690011552157,0.24582436366595808,0.7809153144163599,0.24829447554900552
4764,1,1,0,1.0980556344387211,0.026163027948621808,0.03491539779282349,0.01105746677016966
4765,1,1,0,1.2601775537312339,0.1041144891000008,0.21185632048296224,0.05706222104715592
4766,1,1,0,1.1375333283374265,0.09832353771677059,0.21201446945697716,0.002247521470675034
4767,1,1,0,1.083263119488167,0.03543165536812999,0.07299602972531624,0.03716357948140999
4813,2,2,0,1.048232705202257,0.05569500010932202,0.03802508118805427,0.14388404419124745
4814,2,2,0,0.23550872437447892,0.017076928812111498,0.004089050748910264,0.019301120806184655
4816,2,2,0,0.1717922616512657,0.014688734451575747,0.030512572628257496,0.009748475561425456
4832,3,3,0,0.34471118526637257,0.01865096196261942,0.00013858388035702777,0.03285286030255251
4833,3,3,0,0.009941024944658608,0.008120410583563293,0.012100374827395484,-0.04300649274351514
4850,1,1,0,0.8922485927286667,1.1076564538662688,0.5428262933514387,5.707669212329688
4851,1,1,0,0.9094594151811528,0.08180285166009814,0.028818988714641242,2.2919442585545085
4852,1,1,0,1.0421981323368366,0.09322729828865976,0.028670878057711013,2.872557912177693
4853,1,1,0,1.2482102598169373,0.17917335285807912,0.17372041096631377,0.36942284769489053
4854,1,1,0,0.9355515473835385,0.008457579933947381,-0.014394323759812363,1.973539134436265
4855,1,1,0,0.9299951878628652,0.02337255129877041,0.021040081361682415,2.2894294727531443
4856,1,1,0,0.9626270960810841,0.5779177610510604,0.193971202506668,0.9061830125894559
4857,1,1,0,0.9372157028660681,0.07109233994762235,0.03575179542705968,0.48514691190672227
4858,1,1,0,0.947580193804659,0.08401467558077809,-0.0010036644960963743,0.1677961734753005
4860,1,1,0,0.9961673356261203,0.07807289421980433,0.08717079121939805,0.19264935747651657
4861,1,1,0,0.6389512648398601,0.0054398165830688155,-0.014420577707973186,0.08573654077041844
4862,1,1,0,0.9662702718812584,0.012299293527197528,0.004321181917684711,0.19017344459017285
4863,1,1,0,0.5653171351297142,0.05637164210436995,0.013105938068213002,0.31476512553026587
4864,1,1,0,0.16180038818586887,0.005466759683337603,0.04091111941718383,0.08637477816173787
4910,2,2,0,0.9050211204297918,0.0007180205671987762,0.011158165812169005,1.9658121683359744
4947,1,1,0,1.1488166977420093,1.292582880288727,1.0519268073323842,8.588808535915566
4948,1,1,0,1.1103150491601592,0.331332417530351,0.07959644226819072,4.737081312681416
4949,1,1,0,1.2306192815349546,0.45039854037670507,0.0559243017660912,7.175874266348632
4950,1,1,0,1.2834093266347433,0.4132580350787845,0.2126255236908091,1.2955309686936927
4951,1,1,0,1.1314576671512204,0.040723812072982736,0.01410248893105051,5.693646060267705
4952,1,1,0,1.127164099643916,0.17023129274088952,0.049094892362528,4.1906958618975185
4953,1,1,0,1.2097532079223565,1.046036178518012,0.5535074026754627,2.067562087845737
4954,1,1,0,1.0958859245785217,0.10911283798900806,0.043577095543892726,0.7147927857993116
4955,1,1,0,1.25013385450954,0.1744815530401288,0.10880476395014423,0.9367439977288612
4956,1,1,0,0.8738125024200323,0.028032105442179593,-0.018783430419835833,-0.018279765781686812
4957,1,1,0,1.0819444854208313,0.41477396329196153,0.09008498290127573,0.30359550150380077
4961,1,1,0,0.32299050560306697,0.027181490392774062,0.051046648234155216,0.1228333501805112
5007,2,2,0,1.0087074718973137,0.028878356597924048,0.01816313730642949,3.558105301071813
5240,1,1,0,0.8203140792607847,0.0564846183706284,0.4710559537905057,0.7541152873197124
5241,1,1,0,0.8304838182412552,0.07531373017396431,0.9329054696134523,1.2012542170707936
