   1.0000000e+00   1.8986290e+03   9.3666430e+02   3.3035887e-01   1.0000000e+00   3.3808906e-01
   1.0000000e+00   1.9497530e+03   9.5238000e+02   3.2816553e-01   1.0000000e+00   3.3808906e-01
   1.0000000e+00   1.9462250e+03   1.0114060e+03   3.4196490e-01   1.0000000e+00   3.3808906e-01
   1.0000000e+00   1.9090960e+03   1.0937970e+03   3.6424774e-01   2.0000000e+00   3.8399915e-01
   1.0000000e+00   1.8594150e+03   1.1796110e+03   3.8815430e-01   2.0000000e+00   3.8399915e-01
   1.0000000e+00   1.8870470e+03   1.2061660e+03   3.8993952e-01   2.0000000e+00   3.8399915e-01
   1.0000000e+00   1.8511260e+03   1.1973800e+03   3.9277600e-01   2.0000000e+00   3.8399915e-01
   1.0000000e+00   1.8871660e+03   1.1981520e+03   3.8833987e-01   2.0000000e+00   3.8399915e-01
   1.0000000e+00   1.9879020e+03   1.0913190e+03   3.5441399e-01   1.0000000e+00   3.3808906e-01
   1.0000000e+00   2.0944780e+03   1.0466570e+03   3.3320981e-01   1.0000000e+00   3.3808906e-01
   1.0000000e+00   2.1153030e+03   1.0500420e+03   3.3173066e-01   1.0000000e+00   3.3808906e-01
   1.0000000e+00   1.9499790e+03   1.1713520e+03   3.7527324e-01   2.0000000e+00   3.8399915e-01
   1.0000000e+00   1.7177480e+03   1.4077720e+03   4.5041209e-01   4.0000000e+00   4.4825768e-01
   1.0000000e+00   1.4135010e+03   1.6652730e+03   5.4088835e-01   5.0000000e+00   6.0174158e-01
   1.0000000e+00   1.0962050e+03   1.8913520e+03   6.3307646e-01   5.0000000e+00   6.0174158e-01
   1.0000000e+00   8.4977860e+02   2.0628950e+03   7.0824791e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   6.5543820e+02   2.1428880e+03   7.6577491e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   6.1017950e+02   2.2432490e+03   7.8615918e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   6.6903030e+02   2.2025970e+03   7.6702050e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   7.6286250e+02   2.1781930e+03   7.4061608e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   7.8754550e+02   2.2637390e+03   7.4189706e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   7.6187650e+02   2.3234590e+03   7.5306527e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   7.0671560e+02   2.3328860e+03   7.6749729e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   6.5489280e+02   2.3557670e+03   7.8247532e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   6.0769000e+02   2.3501330e+03   7.9454822e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   5.8679490e+02   2.2960910e+03   7.9645573e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   6.1897670e+02   2.2792610e+03   7.8642997e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   6.5957340e+02   2.3252050e+03   7.7902098e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   6.6351750e+02   2.3396270e+03   7.7905908e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   6.8154310e+02   2.3967810e+03   7.7859930e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   7.4894170e+02   2.3920140e+03   7.6155611e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   7.6179250e+02   2.3056200e+03   7.5164980e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   7.5703260e+02   2.2329420e+03   7.4680969e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   7.3101400e+02   2.1921890e+03   7.4992705e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   7.2559910e+02   2.0912450e+03   7.4240708e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   7.3123080e+02   2.0581170e+03   7.3784883e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   7.0514450e+02   2.1416690e+03   7.5230394e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   6.8345690e+02   2.2663400e+03   7.6830374e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   6.8308860e+02   2.3819740e+03   7.7713715e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   6.7464800e+02   2.4176320e+03   7.8182829e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   7.1368760e+02   2.4283380e+03   7.7285748e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   7.1251050e+02   2.3646500e+03   7.6845195e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   7.1614690e+02   2.3101030e+03   7.6335500e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   7.1116320e+02   2.2530350e+03   7.6008244e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   7.4724480e+02   2.1908600e+03   7.4567116e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   7.0488810e+02   2.2544550e+03   7.6180927e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   5.4351980e+02   2.3839110e+03   8.1433556e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   6.8415620e+02   2.2948230e+03   7.7033871e-01   6.0000000e+00   7.6592006e-01
   1.0000000e+00   1.0140160e+03   2.0668480e+03   6.7086635e-01   5.0000000e+00   6.0174158e-01
   1.0000000e+00   1.4503870e+03   1.7332630e+03   5.4442637e-01   5.0000000e+00   6.0174158e-01
   2.0000000e+00   1.2203080e+03   6.1008390e+02   3.3330780e-01   1.0000000e+00   3.4255608e-01
   2.0000000e+00   1.1193450e+03   6.8522840e+02   3.7971767e-01   2.0000000e+00   3.7411812e-01
   2.0000000e+00   1.0698720e+03   7.3071910e+02   4.0582179e-01   4.0000000e+00   4.0961495e-01
   2.0000000e+00   1.0601170e+03   7.5290440e+02   4.1527607e-01   4.0000000e+00   4.0961495e-01
   2.0000000e+00   1.0783080e+03   7.5813290e+02   4.1282728e-01   4.0000000e+00   4.0961495e-01
   2.0000000e+00   1.1207020e+03   7.3660840e+02   3.9659951e-01   4.0000000e+00   4.0961495e-01
   2.0000000e+00   1.1471170e+03   7.1065970e+02   3.8253236e-01   4.0000000e+00   4.0961495e-01
   2.0000000e+00   1.1363570e+03   7.9262000e+02   4.1090174e-01   4.0000000e+00   4.0961495e-01
   2.0000000e+00   1.1085500e+03   8.5108160e+02   4.3430694e-01   5.0000000e+00   4.6464274e-01
   2.0000000e+00   1.0091770e+03   9.4240790e+02   4.8289362e-01   5.0000000e+00   4.6464274e-01
   2.0000000e+00   9.7262240e+02   9.8294640e+02   5.0263964e-01   5.0000000e+00   4.6464274e-01
   2.0000000e+00   9.4615620e+02   9.6019350e+02   5.0368172e-01   5.0000000e+00   4.6464274e-01
   2.0000000e+00   9.5073890e+02   9.2487180e+02   4.9310435e-01   5.0000000e+00   4.6464274e-01
   2.0000000e+00   9.9542420e+02   9.1895570e+02   4.8002787e-01   5.0000000e+00   4.6464274e-01
   2.0000000e+00   1.0356360e+03   8.9323310e+02   4.6308643e-01   5.0000000e+00   4.6464274e-01
   2.0000000e+00   1.1346900e+03   8.4666900e+02   4.2731731e-01   4.0000000e+00   4.0961495e-01
   2.0000000e+00   1.1631170e+03   8.1743360e+02   4.1273048e-01   4.0000000e+00   4.0961495e-01
   2.0000000e+00   1.2205940e+03   8.2555480e+02   4.0346763e-01   4.0000000e+00   4.0961495e-01
   2.0000000e+00   1.2898040e+03   7.2670860e+02   3.6037890e-01   2.0000000e+00   3.7411812e-01
   2.0000000e+00   1.2445520e+03   6.8689740e+02   3.5563831e-01   2.0000000e+00   3.7411812e-01
   2.0000000e+00   1.2045290e+03   8.0400700e+02   4.0029504e-01   4.0000000e+00   4.0961495e-01
   2.0000000e+00   1.1277160e+03   9.0170160e+02   4.4431545e-01   5.0000000e+00   4.6464274e-01
   2.0000000e+00   1.0174170e+03   1.0039600e+03   4.9667133e-01   5.0000000e+00   4.6464274e-01
   2.0000000e+00   9.1824480e+02   1.1191680e+03   5.4930842e-01   3.0000000e+00   5.4000945e-01
   2.0000000e+00   9.3174360e+02   1.1998970e+03   5.6289836e-01   3.0000000e+00   5.4000945e-01
   2.0000000e+00   9.5041960e+02   1.2315800e+03   5.6442723e-01   3.0000000e+00   5.4000945e-01
   2.0000000e+00   9.8088340e+02   1.1393030e+03   5.3735983e-01   3.0000000e+00   5.4000945e-01
   2.0000000e+00   1.1028790e+03   9.6934730e+02   4.6778062e-01   5.0000000e+00   4.6464274e-01
   2.0000000e+00   1.1493120e+03   7.6059210e+02   3.9823575e-01   4.0000000e+00   4.0961495e-01
   2.0000000e+00   1.1696530e+03   6.4715150e+02   3.5620316e-01   2.0000000e+00   3.7411812e-01
   2.0000000e+00   1.1110890e+03   6.9080650e+02   3.8337767e-01   2.0000000e+00   3.7411812e-01
   2.0000000e+00   1.0449440e+03   6.3909560e+02   3.7950153e-01   2.0000000e+00   3.7411812e-01
   2.0000000e+00   1.0164550e+03   6.2077860e+02   3.7916312e-01   2.0000000e+00   3.7411812e-01
   2.0000000e+00   1.0357600e+03   5.9175760e+02   3.6359521e-01   2.0000000e+00   3.7411812e-01
   2.0000000e+00   1.0810650e+03   6.2979490e+02   3.6811600e-01   2.0000000e+00   3.7411812e-01
   2.0000000e+00   1.0605520e+03   6.6212590e+02   3.8435850e-01   2.0000000e+00   3.7411812e-01
   2.0000000e+00   1.1039840e+03   6.4200930e+02   3.6770433e-01   2.0000000e+00   3.7411812e-01
   2.0000000e+00   1.1782140e+03   6.2572030e+02   3.4686424e-01   1.0000000e+00   3.4255608e-01
   2.0000000e+00   1.1990280e+03   6.4482520e+02   3.4971613e-01   1.0000000e+00   3.4255608e-01
   2.0000000e+00   1.2547110e+03   6.5031700e+02   3.4136874e-01   1.0000000e+00   3.4255608e-01
   2.0000000e+00   1.2138320e+03   6.8827040e+02   3.6184719e-01   1.0000000e+00   3.4255608e-01
   2.0000000e+00   1.2462420e+03   6.1478090e+02   3.3034569e-01   1.0000000e+00   3.4255608e-01
   2.0000000e+00   1.1895220e+03   6.9629370e+02   3.6922680e-01   2.0000000e+00   3.7411812e-01
   2.0000000e+00   1.1062310e+03   7.7280420e+02   4.1127713e-01   4.0000000e+00   4.0961495e-01
   2.0000000e+00   1.0008230e+03   8.8549420e+02   4.6943017e-01   5.0000000e+00   4.6464274e-01
