   1.0000000e+00   1.5004760e+03   1.2425660e+03   4.5298832e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5279840e+03   1.1605850e+03   4.3167388e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5523100e+03   1.1772090e+03   4.3128808e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5677440e+03   1.2583450e+03   4.4526022e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5685730e+03   1.3699020e+03   4.6619488e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5025940e+03   1.4098900e+03   4.8408506e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.4500120e+03   1.4850490e+03   5.0596870e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.3718690e+03   1.5183920e+03   5.2534771e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.3794730e+03   1.4362660e+03   5.1008492e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.4651050e+03   1.3776270e+03   4.8461374e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5231930e+03   1.3225640e+03   4.6474945e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5579460e+03   1.3141610e+03   4.5755990e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.6159420e+03   1.3290190e+03   4.5128577e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.6372380e+03   1.3546810e+03   4.5277997e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.7256250e+03   1.3478760e+03   4.3854744e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.7047720e+03   1.3670370e+03   4.4502669e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.6642310e+03   1.3481720e+03   4.4754039e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.6363010e+03   1.3278210e+03   4.4796436e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.6202240e+03   1.2653610e+03   4.3851108e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.6415990e+03   1.2436990e+03   4.3104698e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.6188140e+03   1.1772940e+03   4.2104740e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5468530e+03   1.2244940e+03   4.4184074e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5047950e+03   1.2326220e+03   4.5028653e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5055130e+03   1.2798860e+03   4.5949826e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5984660e+03   1.3111380e+03   4.5062421e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5891100e+03   1.3215360e+03   4.5403529e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5746690e+03   1.2464870e+03   4.4183555e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.6016670e+03   1.2690230e+03   4.4206201e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5671210e+03   1.2891120e+03   4.5133293e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5550280e+03   1.2666480e+03   4.4889916e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5510960e+03   1.2333990e+03   4.4295249e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5055480e+03   1.3255010e+03   4.6820136e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5152870e+03   1.3500160e+03   4.7115994e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.5767040e+03   1.3772730e+03   4.6624364e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.6279910e+03   1.3223590e+03   4.4820411e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.7428300e+03   1.2154590e+03   4.1086554e-01   6.0000000e+00   4.5460367e-01
   1.0000000e+00   1.8364080e+03   1.1845450e+03   3.9210971e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.9052490e+03   1.1948830e+03   3.8542972e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.9692980e+03   1.1683050e+03   3.7235590e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.9858600e+03   1.1490210e+03   3.6652779e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   2.0181960e+03   1.1390770e+03   3.6077875e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   2.0445270e+03   1.1983820e+03   3.6953920e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.9976640e+03   1.1857090e+03   3.7246939e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   2.0266880e+03   1.1653890e+03   3.6508800e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   2.0175760e+03   1.1008510e+03   3.5301484e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   2.0097160e+03   1.0725380e+03   3.4797197e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   2.0111490e+03   1.1168210e+03   3.5704339e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.9810090e+03   1.1093080e+03   3.5896253e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.9174170e+03   1.0752660e+03   3.5929833e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.8531400e+03   1.1016430e+03   3.7283381e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.8402170e+03   1.0459420e+03   3.6239930e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.7752420e+03   1.0365220e+03   3.6863762e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.6801820e+03   9.6510720e+02   3.6483996e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.7359650e+03   9.6270160e+02   3.5673232e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.7175590e+03   9.6706530e+02   3.6022370e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.6941050e+03   1.0275730e+03   3.7755128e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.7607130e+03   1.0499300e+03   3.7355509e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.7693990e+03   1.0675660e+03   3.7630566e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.7682100e+03   1.0794730e+03   3.7907063e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.8395940e+03   1.1181490e+03   3.7804130e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.8154850e+03   1.1028320e+03   3.7790000e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.8002310e+03   1.0813190e+03   3.7525603e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.8634380e+03   1.0851890e+03   3.6803197e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.9207130e+03   1.1460070e+03   3.7369144e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.9495030e+03   1.1520300e+03   3.7143890e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.9088830e+03   1.1482350e+03   3.7559394e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.9093290e+03   1.0551190e+03   3.5592427e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.8788580e+03   1.0208810e+03   3.5205962e-01   5.0000000e+00   3.6729997e-01
   1.0000000e+00   1.8434620e+03   9.6739160e+02   3.4416293e-01   3.0000000e+00   3.3135225e-01
   1.0000000e+00   1.7764270e+03   8.9064800e+02   3.3394187e-01   3.0000000e+00   3.3135225e-01
   1.0000000e+00   1.6305430e+03   8.4812820e+02   3.4217051e-01   3.0000000e+00   3.3135225e-01
