1	1.169944e+03	6.837203e+02
1	1.116664e+03	6.554895e+02
1	1.107629e+03	6.435455e+02
1	1.129641e+03	6.445804e+02
1	1.169501e+03	6.552867e+02
1	1.214012e+03	6.723566e+02
1	1.211569e+03	6.941282e+02
1	1.193858e+03	6.919907e+02
1	1.217921e+03	7.372005e+02
1	1.204154e+03	7.221772e+02
1	1.231893e+03	7.570886e+02
1	1.247051e+03	7.555431e+02
1	1.252408e+03	7.507599e+02
1	1.230629e+03	7.397086e+02
1	1.248508e+03	7.452634e+02
1	1.301261e+03	7.224499e+02
1	1.241709e+03	7.274219e+02
1	1.219571e+03	7.010023e+02
1	1.223858e+03	6.980420e+02
1	1.175671e+03	6.836620e+02
1	1.120848e+03	7.264755e+02
1	1.125023e+03	7.198205e+02
1	1.095727e+03	7.513683e+02
1	1.099944e+03	7.990746e+02
1	1.193876e+03	8.045897e+02
1	1.272935e+03	8.291795e+02
1	1.250200e+03	8.399510e+02
1	1.333438e+03	8.444825e+02
1	1.395154e+03	8.017716e+02
1	1.353874e+03	8.182494e+02
1	1.292254e+03	8.214499e+02
1	1.248189e+03	8.175618e+02
1	1.225942e+03	8.102937e+02
1	1.184510e+03	8.217622e+02
1	1.181075e+03	7.898415e+02
1	1.203594e+03	7.826597e+02
1	1.267040e+03	7.200070e+02
1	1.430098e+03	6.847179e+02
1	1.594566e+03	5.955082e+02
1	1.641506e+03	5.551958e+02
1	1.704182e+03	4.903963e+02
1	1.689587e+03	4.789557e+02
1	1.672874e+03	4.563310e+02
1	1.566487e+03	4.524942e+02
1	1.494319e+03	4.468159e+02
1	1.442573e+03	4.413193e+02
1	1.455811e+03	4.412331e+02
1	1.484902e+03	4.490932e+02
1	1.499834e+03	4.482681e+02
1	1.509641e+03	4.428625e+02
1	1.510112e+03	4.410746e+02
1	1.511061e+03	4.337343e+02
1	1.451163e+03	4.394219e+02
1	1.442301e+03	4.296946e+02
1	1.426902e+03	4.149534e+02
1	1.421571e+03	4.159254e+02
1	1.445501e+03	4.311865e+02
1	1.455508e+03	4.300233e+02
1	1.412131e+03	4.886340e+02
1	1.448597e+03	4.999441e+02
1	1.454559e+03	4.981958e+02
1	1.454487e+03	5.102960e+02
1	1.478634e+03	5.179580e+02
1	1.497828e+03	5.080396e+02
1	1.515224e+03	4.900979e+02
1	1.544683e+03	4.624825e+02
1	1.578147e+03	4.455758e+02
1	1.537944e+03	4.506737e+02
1	1.514497e+03	4.724988e+02
1	1.497814e+03	4.690932e+02
1	1.476660e+03	4.717646e+02
1	1.432904e+03	5.096923e+02
1	1.474681e+03	5.096527e+02
1	1.490601e+03	5.023333e+02
1	1.537352e+03	5.356200e+02
1	1.608131e+03	5.251538e+02
1	1.631298e+03	5.039464e+02
1	1.603455e+03	5.049837e+02
1	1.653217e+03	5.054429e+02
1	1.632760e+03	5.013357e+02
1	1.618340e+03	5.030117e+02
1	1.597632e+03	5.294126e+02
1	1.589550e+03	5.251399e+02
1	1.599016e+03	4.826177e+02
1	1.561629e+03	4.738765e+02
1	1.582599e+03	4.355268e+02
1	1.540247e+03	3.864569e+02
1	1.538135e+03	3.530583e+02
1	1.566380e+03	3.654802e+02
1	1.584921e+03	3.563730e+02
1	1.673287e+03	3.944033e+02
1	1.724970e+03	4.210000e+02
1	1.699091e+03	4.157389e+02
1	1.685622e+03	3.775688e+02
1	1.640923e+03	3.786294e+02
1	1.616998e+03	4.105408e+02
1	1.596431e+03	4.241935e+02
1	1.540007e+03	4.096317e+02
1	1.509427e+03	4.247063e+02
1	1.505935e+03	4.136457e+02
1	1.553779e+03	4.183497e+02
1	1.563538e+03	4.546690e+02
1	1.480200e+03	4.836480e+02
1	1.478345e+03	4.799814e+02
1	1.474301e+03	5.057156e+02
1	1.464594e+03	5.387459e+02
1	1.513336e+03	5.621072e+02
1	1.546765e+03	5.759021e+02
1	1.634874e+03	5.324848e+02
1	1.673571e+03	4.852704e+02
1	1.685200e+03	4.538438e+02
1	1.690760e+03	4.816294e+02
1	1.594401e+03	4.493473e+02
1	1.528513e+03	4.406853e+02
1	1.469907e+03	4.091445e+02
1	1.344711e+03	4.237459e+02
1	1.365163e+03	4.774452e+02
1	1.378545e+03	5.134662e+02
1	1.454340e+03	5.225734e+02
1	1.523270e+03	5.265688e+02
1	1.535494e+03	5.194219e+02
1	1.655548e+03	5.098508e+02
1	1.686746e+03	4.751888e+02
1	1.721676e+03	4.634685e+02
1	1.673119e+03	4.169301e+02
1	1.622466e+03	4.242168e+02
1	1.569858e+03	4.320000e+02
1	1.546916e+03	4.472727e+02
1	1.492622e+03	4.639814e+02
1	1.483240e+03	4.576783e+02
1	1.476713e+03	4.386107e+02
1	1.542606e+03	4.325734e+02
1	1.554739e+03	4.131142e+02
1	1.562471e+03	4.190210e+02
1	1.515695e+03	4.303916e+02
1	1.524119e+03	4.145711e+02
1	1.491538e+03	4.250163e+02
1	1.528783e+03	4.326107e+02
1	1.537932e+03	4.382331e+02
1	1.576821e+03	4.448368e+02
1	1.578772e+03	4.400326e+02
1	1.573844e+03	4.378601e+02
1	1.554312e+03	4.163497e+02
1	1.544879e+03	4.420163e+02
1	1.546991e+03	4.267646e+02
1	1.557883e+03	4.165245e+02
1	1.529494e+03	4.261166e+02
1	1.540650e+03	4.264545e+02
1	1.547105e+03	4.547110e+02
1	1.552156e+03	4.594779e+02
1	1.611364e+03	4.607459e+02
1	1.639991e+03	4.360373e+02
1	1.652084e+03	4.322821e+02
1	1.625779e+03	4.431026e+02
1	1.567552e+03	4.217739e+02
1	1.513697e+03	4.144942e+02
1	1.467909e+03	4.003497e+02
1	1.449893e+03	4.035991e+02
1	1.425890e+03	4.312867e+02
1	1.462974e+03	4.351515e+02
1	1.568124e+03	4.078695e+02
1	1.598590e+03	3.979138e+02
1	1.625247e+03	4.292331e+02
1	1.582548e+03	4.649580e+02
1	1.585037e+03	4.680979e+02
1	1.604072e+03	4.688508e+02
1	1.627033e+03	4.542471e+02
1	1.608361e+03	4.330303e+02
1	1.586758e+03	4.167413e+02
1	1.585814e+03	3.587879e+02
1	1.610858e+03	3.396830e+02
1	1.560571e+03	3.433823e+02
1	1.505538e+03	3.899068e+02
1	1.504972e+03	4.464685e+02
1	1.529485e+03	4.752611e+02
1	1.515725e+03	5.085897e+02
1	1.460883e+03	4.922890e+02
1	1.438853e+03	4.635082e+02
1	1.421378e+03	4.268089e+02
1	1.481744e+03	3.779790e+02
1	1.524776e+03	3.788648e+02
1	1.480329e+03	3.667063e+02
1	1.484480e+03	4.250629e+02
1	1.529935e+03	4.605571e+02
1	1.534979e+03	4.911958e+02
1	1.573834e+03	4.895571e+02
1	1.582634e+03	4.825152e+02
1	1.602674e+03	4.747552e+02
1	1.594660e+03	4.261166e+02
1	1.604422e+03	4.030653e+02
1	1.607424e+03	3.616993e+02
1	1.551110e+03	3.511002e+02
1	1.496499e+03	3.551981e+02
1	1.445527e+03	3.659231e+02
1	1.470902e+03	3.731049e+02
1	1.497879e+03	3.708228e+02
1	1.461322e+03	4.143403e+02
1	1.494986e+03	4.077972e+02
1	1.513772e+03	4.204872e+02
1	1.524639e+03	4.805758e+02
1	1.577571e+03	4.770023e+02
1	1.568200e+03	4.636270e+02
1	1.548932e+03	4.525851e+02
1	1.499086e+03	4.575594e+02
1	1.510044e+03	4.512937e+02
1	1.446480e+03	4.321259e+02
1	1.404026e+03	4.053427e+02
1	1.432387e+03	3.851515e+02
1	1.509678e+03	3.813823e+02
1	1.535296e+03	3.957203e+02
1	1.588517e+03	3.904009e+02
1	1.601492e+03	3.935152e+02
1	1.598068e+03	4.379091e+02
1	1.591688e+03	4.432797e+02
1	1.571331e+03	4.613007e+02
1	1.533294e+03	4.472797e+02
1	1.502145e+03	4.374079e+02
1	1.480534e+03	4.167716e+02
1	1.513529e+03	3.735944e+02
1	1.440886e+03	3.608881e+02
1	1.393559e+03	3.671166e+02
1	1.430538e+03	3.896527e+02
1	1.445387e+03	4.206410e+02
1	1.461760e+03	3.995781e+02
1	1.498956e+03	4.204825e+02
1	1.542788e+03	4.294289e+02
1	1.554723e+03	4.690979e+02
1	1.572177e+03	5.062261e+02
1	1.584107e+03	5.842797e+02
1	1.514375e+03	6.503753e+02
1	1.495280e+03	6.715245e+02
1	1.537249e+03	6.565361e+02
1	1.457604e+03	6.251212e+02
1	1.422107e+03	5.401748e+02
1	1.563138e+03	5.040886e+02
1	1.577021e+03	4.374779e+02
1	1.560163e+03	4.192727e+02
1	1.601228e+03	4.096434e+02
1	1.588844e+03	4.134825e+02
1	1.540408e+03	4.119487e+02
1	1.568604e+03	3.836643e+02
1	1.549580e+03	3.610769e+02
1	1.490368e+03	3.821795e+02
1	1.555494e+03	3.771841e+02
1	1.641075e+03	4.421002e+02
1	1.663781e+03	4.535571e+02
1	1.673888e+03	4.653170e+02
1	1.687415e+03	4.620932e+02
1	1.642774e+03	4.490746e+02
1	1.517690e+03	4.583054e+02
1	1.513779e+03	4.378671e+02
1	1.475814e+03	4.272424e+02
1	1.471611e+03	4.338811e+02
1	1.512576e+03	4.095012e+02
1	1.525760e+03	4.331865e+02
1	1.541767e+03	4.468625e+02
1	1.575800e+03	4.463193e+02
1	1.611406e+03	4.550466e+02
1	1.619324e+03	4.752028e+02
1	1.526394e+03	4.572098e+02
1	1.561643e+03	4.351492e+02
1	1.556821e+03	4.130047e+02
1	1.520149e+03	3.878601e+02
1	1.550664e+03	3.928765e+02
1	1.532795e+03	4.432960e+02
1	1.515974e+03	4.950047e+02
1	1.590145e+03	5.371608e+02
1	1.642604e+03	5.741935e+02
1	1.611124e+03	5.966270e+02
1	1.593347e+03	5.486807e+02
1	1.549249e+03	5.130163e+02
1	1.562909e+03	4.575711e+02
1	1.538783e+03	4.284662e+02
1	1.583828e+03	4.093357e+02
1	1.559145e+03	4.067972e+02
1	1.535375e+03	3.962331e+02
1	1.539893e+03	3.880746e+02
1	1.533699e+03	3.854033e+02
1	1.462900e+03	3.959604e+02
1	1.446970e+03	3.759790e+02
1	1.476259e+03	3.585524e+02
1	1.522963e+03	3.723800e+02
1	1.593706e+03	3.803147e+02
1	1.638559e+03	3.874359e+02
1	1.630795e+03	3.970443e+02
1	1.581576e+03	3.916480e+02
1	1.526352e+03	3.792145e+02
1	1.516030e+03	3.766037e+02
1	1.467452e+03	3.856970e+02
1	1.415044e+03	3.956783e+02
1	1.451287e+03	3.749231e+02
1	1.398499e+03	4.029324e+02
1	1.406832e+03	4.224382e+02
1	1.461396e+03	4.235781e+02
1	1.493247e+03	4.135291e+02
1	1.485000e+03	4.015175e+02
1	1.539291e+03	4.003730e+02
1	1.617079e+03	3.796946e+02
1	1.615420e+03	3.554336e+02
1	1.652345e+03	3.461865e+02
1	1.670848e+03	3.060676e+02
1	1.612380e+03	3.453450e+02
1	1.519177e+03	3.740070e+02
1	1.472928e+03	3.971375e+02
1	1.402576e+03	4.260559e+02
1	1.382343e+03	4.458345e+02
